,x,y,label
TCGA-DB-A75M-01,-12.078052553705056,10.53934602584124,LGG
TCGA-DU-5874-01,-12.946691323154246,10.359050462620429,LGG
TCGA-S9-A6TS-01,-12.95173531578198,9.8603748557019,LGG
TCGA-CS-6666-01,-12.04111344832952,10.413677910616043,LGG
TCGA-HW-8321-01,-12.401422024786767,10.689700777924049,LGG
TCGA-DB-A4XG-01,-13.059928270733952,10.776647308318399,LGG
TCGA-E1-5304-01,-11.976963996859,10.439739685642438,LGG
TCGA-TQ-A7RM-01,-12.18744340623831,10.233393727894427,LGG
TCGA-TM-A84M-01,-12.830064216687692,10.838508735611462,LGG
TCGA-P5-A72Z-01,-12.672542884902573,10.441997314298435,LGG
TCGA-QH-A65V-01,-12.882093145449637,10.09970177875644,LGG
TCGA-HT-7860-01,-12.129572928303258,8.80915849685814,LGG
TCGA-TM-A84F-01,-12.296049549137512,10.533642196939379,LGG
TCGA-TQ-A7RG-01,-12.67302787225987,10.834535902028186,LGG
TCGA-DB-A64Q-01,-12.805862664259795,10.282133236630125,LGG
TCGA-DU-5854-01,-12.197128826435035,8.969639424092778,LGG
TCGA-DU-A5TT-01,-11.920297799063208,9.211684455786573,LGG
TCGA-DU-5851-01,-13.197976643738896,9.994180292354326,LGG
TCGA-DU-7013-01,-11.812950895668497,9.117151859711191,LGG
TCGA-DB-A4XB-01,-12.797697410957422,10.731739002481378,LGG
TCGA-HT-8010-01,-13.188583797487924,9.946003150608957,LGG
TCGA-DH-5144-01,-12.792552478010926,10.300957352669348,LGG
TCGA-HT-8558-01,-13.41235506360472,10.116535081710074,LGG
TCGA-HT-8018-01,-13.369191839366467,9.89368834730085,LGG
TCGA-E1-A7YQ-01,-11.968753631027173,8.511679076668337,LGG
TCGA-S9-A7IY-01,-12.543217123657747,10.772529713864904,LGG
TCGA-VM-A8CH-01,-12.271243774168214,10.110400563656627,LGG
TCGA-FG-8182-01,-12.221298478902185,10.653393976718894,LGG
TCGA-S9-A89V-01,-12.69197555603431,10.757754228256015,LGG
TCGA-E1-A7YH-01,-12.330843058765941,9.996132168646202,LGG
TCGA-S9-A7J3-01,-12.843802201092842,10.104585792282101,LGG
TCGA-E1-A7YW-01,-12.255709817059692,10.624199443885454,LGG
TCGA-R8-A6MO-01,-12.688254422255465,10.246769357597573,LGG
TCGA-HT-7676-01,-12.120713395202715,10.550259548544059,LGG
TCGA-E1-5307-01,-12.936495142269147,10.037196994892202,LGG
TCGA-QH-A6CY-01,-13.283484853295041,10.541053125651136,LGG
TCGA-CS-4941-01,-11.93695035325507,9.00899128799922,LGG
TCGA-S9-A6TV-01,-11.927551893663185,10.00199928366792,LGG
TCGA-HT-7482-01,-12.364823274656711,10.03458525238676,LGG
TCGA-QH-A65R-01,-13.122157093424232,10.213462278200439,LGG
TCGA-TQ-A7RV-01,-12.55697279381178,10.683685834911183,LGG
TCGA-S9-A6WE-01,-12.742808413500208,10.842893084912257,LGG
TCGA-HT-7877-01,-13.143986510377152,10.026940127623842,LGG
TCGA-DU-8158-01,-12.224535301142366,8.740863449383452,LGG
TCGA-DH-A66B-01,-12.032361930448015,10.460333781938148,LGG
TCGA-HT-7467-01,-13.24501249267523,10.4186561347733,LGG
TCGA-RY-A847-01,-13.140257308265351,10.660793407463572,LGG
TCGA-R8-A6YH-01,-12.00685376505833,10.457924121861462,LGG
TCGA-DH-A669-02,-12.655535516456169,10.898636768031073,LGG
TCGA-VW-A8FI-01,-11.785291474484708,9.068497071336868,LGG
TCGA-WH-A86K-01,-12.003054644705019,10.529912051019004,LGG
TCGA-FG-8186-01,-12.874435923291148,9.982336648209145,LGG
TCGA-P5-A5EZ-01,-12.024019504135092,10.3972330223895,LGG
TCGA-O8-A75V-01,13.042569139165199,11.873980954144104,LIHC
TCGA-FV-A2QR-01,13.656195786276765,11.980231831206908,LIHC
TCGA-CC-5259-01,12.963172397153555,11.763067033729207,LIHC
TCGA-UB-A7MB-01,13.602375865370027,12.187606067725822,LIHC
TCGA-DD-AAC9-01,13.261771669834815,11.838327648025764,LIHC
TCGA-FV-A3R2-11,13.699545162824148,11.144049447090007,LIHC
TCGA-CC-5264-01,13.056937111585773,11.641521277719503,LIHC
TCGA-CC-A9FS-01,13.616282641219508,12.157638837450744,LIHC
TCGA-DD-AADC-01,13.052264225507683,12.055042069824305,LIHC
TCGA-G3-AAV6-01,13.000039925452022,12.013847161334848,LIHC
TCGA-FV-A3I0-01,12.685102816726,10.368751661818921,LIHC
TCGA-DD-A39Z-01,13.261551862492963,12.289675224343396,LIHC
TCGA-DD-A73G-01,13.280845668760666,11.804867759944244,LIHC
TCGA-2Y-A9GW-01,13.095129919376314,11.805157921914958,LIHC
TCGA-G3-A6UC-01,13.290927053872906,12.691401004661195,LIHC
TCGA-DD-AAD3-01,13.342647803602377,11.968748786797768,LIHC
TCGA-BD-A2L6-11,13.627301448019573,11.166435772478994,LIHC
TCGA-RC-A7SB-01,13.661443606926603,11.762397445408649,LIHC
TCGA-2Y-A9HA-01,13.091271315390655,12.348707195968842,LIHC
TCGA-BC-A10Q-11,13.892056448680655,11.126974835806598,LIHC
TCGA-UB-A7MA-01,12.971143741249282,11.350935604584,LIHC
TCGA-FV-A496-01,13.463691229508026,12.163635218936246,LIHC
TCGA-WX-AA47-01,13.084034629474024,11.861222550934,LIHC
TCGA-RC-A7SH-01,13.235861765887725,11.536992440885193,LIHC
TCGA-DD-A4NV-01,13.765772026498206,11.687848796652581,LIHC
TCGA-DD-A1EH-11,13.874189606586139,11.227180043314428,LIHC
TCGA-DD-A119-01,13.196954222659729,11.778662245173418,LIHC
TCGA-DD-A1EI-01,13.24264584242679,11.589837200861927,LIHC
TCGA-CC-A5UE-01,13.34979358359426,12.043196855538392,LIHC
TCGA-BW-A5NO-01,13.610245539670652,12.123144439622036,LIHC
TCGA-DD-A4NI-01,13.55111360270742,12.224396034050528,LIHC
TCGA-CC-A8HU-01,13.314530681008579,11.889895226069209,LIHC
TCGA-ED-A82E-01,12.64376885692671,10.344081310922002,LIHC
TCGA-BC-A5W4-01,13.538088232537634,12.15784714187996,LIHC
TCGA-BW-A5NP-01,13.147412887275905,11.789545806596893,LIHC
TCGA-EP-A12J-01,13.219373109733178,12.857141504635674,LIHC
TCGA-DD-AACT-01,13.242788865917523,12.000882030458266,LIHC
TCGA-ES-A2HS-01,13.544588435632118,12.209895818660547,LIHC
TCGA-DD-AADQ-01,13.274016940806723,12.064499508437162,LIHC
TCGA-FV-A3I1-11,14.026181801954838,11.068916726830272,LIHC
TCGA-CC-5260-01,12.669677159954404,10.292288970881085,LIHC
TCGA-BC-A10X-01,13.708754395598486,11.150065797373713,LIHC
TCGA-2Y-A9HB-01,13.288331326577678,12.213718497841652,LIHC
TCGA-DD-AACZ-01,13.137915569959613,11.999590767706742,LIHC
TCGA-K7-AAU7-01,12.987112454043988,11.035190262222617,LIHC
TCGA-G3-A3CH-01,13.536447494693766,11.978558225583216,LIHC
TCGA-DD-A3A1-01,13.287353354548385,12.0901596703904,LIHC
TCGA-BC-A10U-01,13.13230258579109,12.169507598981113,LIHC
TCGA-DD-AAVZ-01,13.220491064294118,11.614866311931342,LIHC
TCGA-G3-A25U-01,13.633095524765825,12.200009300816076,LIHC
TCGA-DD-A4NP-01,13.099478107828938,12.725997012848524,LIHC
TCGA-DD-AACI-01,13.042972126306953,11.771801346282073,LIHC
TCGA-BC-A10W-11,13.716456260676555,11.217823610282842,LIHC
TCGA-EP-A2KA-01,13.006914820497554,11.719422090027438,LIHC
TCGA-DD-A39W-11,14.041694065594987,11.08773558124099,LIHC
TCGA-DD-AAVQ-01,13.196826102407822,11.472348229360984,LIHC
TCGA-2Y-A9H5-01,13.20797975313064,11.398431183814449,LIHC
TCGA-G3-AAV2-01,13.16253633480003,12.802236995340113,LIHC
TCGA-EP-A2KC-01,13.14646578796317,12.455753396020564,LIHC
TCGA-CC-A3MA-01,12.979811913148245,10.751160190525868,LIHC
TCGA-DD-AACQ-01,13.532702368842187,12.327307501259321,LIHC
TCGA-CC-A7IK-01,13.04083837065369,12.675868773656354,LIHC
TCGA-DD-AAE7-01,13.539700652823372,11.462996335282515,LIHC
TCGA-CC-A8HT-01,12.947931875683661,11.665949946369675,LIHC
TCGA-G3-A7M7-01,13.19537175230879,11.91059013654828,LIHC
TCGA-5R-AAAM-01,13.509006493402179,11.807867989503412,LIHC
TCGA-DD-A1EG-11,13.67393259589225,11.064978453846084,LIHC
TCGA-BW-A5NQ-01,12.96236095916724,12.26082689296155,LIHC
TCGA-NI-A4U2-01,13.592890601857173,12.251115861809462,LIHC
TCGA-2Y-A9H1-01,13.211613388786024,12.093635390475717,LIHC
TCGA-ED-A627-01,13.354235231111074,11.12994250908568,LIHC
TCGA-BC-A10Y-11,13.825730170654861,11.228719481803237,LIHC
TCGA-DD-AACB-01,12.957029571435063,12.370296114835686,LIHC
TCGA-DD-A3A8-11,13.885149588129613,11.289287927702144,LIHC
TCGA-G3-A25X-01,12.902454486183922,11.388630460396428,LIHC
TCGA-DD-AACV-01,13.663837406402786,12.187049158917167,LIHC
TCGA-DD-AACA-02,13.198416219102482,12.663907823297981,LIHC
TCGA-DD-A3A8-01,13.143997533830797,12.77905705730551,LIHC
TCGA-DD-A118-01,13.277293857771578,11.846930116579093,LIHC
TCGA-5C-A9VG-01,13.118875222166851,11.926474046345874,LIHC
TCGA-DD-A4NB-01,13.218036773769228,11.792482014578713,LIHC
TCGA-DD-A1EK-01,13.568067026644025,12.006208518093107,LIHC
TCGA-DD-AAE9-01,13.080671030173072,12.766852264301793,LIHC
TCGA-DD-A3A9-01,13.295454522080323,11.549564517618132,LIHC
TCGA-BD-A2L6-01,13.606714145061641,12.069317780905818,LIHC
TCGA-DD-AADV-01,13.52291264792036,11.97492963745075,LIHC
TCGA-BC-A10Z-11,13.671818171760409,10.982543392317451,LIHC
TCGA-2Y-A9GY-01,13.152101600351553,11.83243388914956,LIHC
TCGA-K7-A5RF-01,13.536717763022585,11.057256626985495,LIHC
TCGA-DD-A3A5-01,13.602669345623122,12.19858123159691,LIHC
TCGA-DD-A11C-01,13.622181110199575,12.216860307872524,LIHC
TCGA-ED-A4XI-01,13.464402855659841,11.33459917510713,LIHC
TCGA-CC-A1HT-01,12.832332302377518,11.170250891351447,LIHC
TCGA-CC-A3MC-01,13.03315919524254,11.69123342612872,LIHC
TCGA-DD-A3A5-11,14.046428557991877,11.111088746247797,LIHC
TCGA-DD-A11B-01,13.599915675879453,12.078295127574657,LIHC
TCGA-DD-AADG-01,13.175260685525807,12.763215663319926,LIHC
TCGA-CC-A3MB-01,13.274606476495697,12.017042103365819,LIHC
TCGA-DD-AACD-01,13.091194153755463,12.085683865074568,LIHC
TCGA-CC-A5UD-01,13.031879772281671,12.547099557429929,LIHC
TCGA-EP-A12J-11,13.799253442765544,11.239393600096834,LIHC
TCGA-ED-A8O5-01,13.22718064514506,11.844696893122846,LIHC
TCGA-ED-A7PY-01,13.167330400712874,11.655490987395842,LIHC
TCGA-RG-A7D4-01,12.961690480567297,12.231949934370531,LIHC
TCGA-ZP-A9D1-01,13.08376140160308,11.798892026135569,LIHC
TCGA-DD-A1EB-01,13.629467143841135,12.1779605920382,LIHC
TCGA-CC-A3M9-01,-5.710031157863663,1.0109757862009694,LIHC
TCGA-CC-A7II-01,-0.774212716922148,5.03026890041461,LIHC
TCGA-DD-A73F-01,13.55436545383321,12.058624029306673,LIHC
TCGA-DD-A3A3-11,13.846375316836712,11.24416496806384,LIHC
TCGA-DD-AADP-01,13.312146569730551,11.697005088208327,LIHC
TCGA-MR-A8JO-01,13.121287383314359,11.603015113458232,LIHC
TCGA-MI-A75G-01,13.378109860582905,12.327150645915838,LIHC
TCGA-DD-AAVR-01,13.19899699266522,11.83024011495098,LIHC
TCGA-ZS-A9CG-01,13.123053568860346,12.738072418542433,LIHC
TCGA-DD-A4NH-01,12.929201470677421,11.433995805438855,LIHC
TCGA-DD-A1EL-11,13.761234376093334,11.250197965445123,LIHC
TCGA-DD-A1EB-11,13.981870261302788,11.10130282099645,LIHC
TCGA-2Y-A9H9-01,13.464035742765294,12.254820426634309,LIHC
TCGA-DD-AACY-01,13.3147276244769,12.03657402884985,LIHC
TCGA-5R-AA1C-01,13.10933499040152,12.755110065324029,LIHC
TCGA-G3-A25T-01,12.971981725539187,10.769856979641888,LIHC
TCGA-EP-A2KB-01,13.29799052677063,12.036794238728126,LIHC
TCGA-CC-A7IH-01,13.184443074052787,12.841395741159701,LIHC
TCGA-G3-A7M8-01,13.860700573068904,11.495681341091009,LIHC
TCGA-DD-A114-11,13.626553840246192,11.195673372083501,LIHC
TCGA-DD-AAED-01,13.29526127215736,11.828111202153698,LIHC
TCGA-DD-AAEK-01,13.311803956229744,12.32804451334544,LIHC
TCGA-UB-A7MD-01,13.105803051867158,12.15216914068542,LIHC
TCGA-RC-A7SK-01,13.579300276116703,12.145466927639102,LIHC
TCGA-EP-A26S-11,13.891047981872822,11.297016458047349,LIHC
TCGA-FV-A4ZP-01,12.973288755009644,11.667748596481552,LIHC
TCGA-BC-A110-11,14.034861960664273,11.136065138837468,LIHC
TCGA-2Y-A9GU-01,13.355779110690971,11.966086704499542,LIHC
TCGA-BC-4073-01,12.879851125517632,11.478789774151933,LIHC
TCGA-DD-A3A3-01,13.063757437828684,11.9401909595816,LIHC
TCGA-WQ-A9G7-01,13.057364063219215,10.95060797435591,LIHC
TCGA-CC-5263-01,12.937196606784875,11.473847974587102,LIHC
TCGA-DD-A39V-01,13.034115308102916,12.447119032432484,LIHC
TCGA-DD-AAEA-01,13.456437427919225,12.20632294864585,LIHC
TCGA-RC-A6M4-01,13.26749331296216,12.713836874576792,LIHC
TCGA-FV-A4ZQ-01,12.987600899982452,12.291469268328713,LIHC
TCGA-BC-A217-01,13.636888954005718,12.037081544481815,LIHC
TCGA-FV-A495-01,13.379487978152456,11.253685486193016,LIHC
TCGA-FV-A2QR-11,13.541076210307189,11.157992811089699,LIHC
TCGA-BC-A10X-11,13.916229221475445,11.096268339928283,LIHC
TCGA-DD-AAEE-01,13.153380335751917,12.49650886935744,LIHC
TCGA-DD-A11D-11,13.944427711231539,11.129138723712902,LIHC
TCGA-DD-AAVW-01,13.213246621555237,11.58299108417348,LIHC
TCGA-DD-AAVP-01,13.114632432816327,12.76410661679855,LIHC
TCGA-ED-A97K-01,12.976547571090578,10.892676112278135,LIHC
TCGA-EP-A3JL-01,13.067603424980758,11.806712094980083,LIHC
TCGA-G3-A7M6-01,13.160632024908036,11.186950780818561,LIHC
TCGA-DD-A1EE-11,13.648297444258228,11.226747890443711,LIHC
TCGA-G3-A7M9-01,12.734145975323445,11.537149339627486,LIHC
TCGA-LG-A6GG-01,13.462225245800703,12.224500739946741,LIHC
TCGA-DD-AAE1-01,13.33603924501249,12.102105672120627,LIHC
TCGA-BD-A3EP-11,13.940162058661324,11.015653290771063,LIHC
TCGA-DD-A11B-11,13.646886719364208,11.113196624905509,LIHC
TCGA-DD-AAW2-01,13.196759856230239,12.751669349779378,LIHC
TCGA-XR-A8TF-01,13.316766140771174,12.49828469347015,LIHC
TCGA-DD-A118-11,14.007851647571776,11.165311450467174,LIHC
TCGA-G3-A3CK-01,13.134103236851463,12.629508278583566,LIHC
TCGA-CC-A7IL-01,13.314908487034407,12.616504399423569,LIHC
TCGA-DD-AACL-01,12.97765866547676,11.814585099377297,LIHC
TCGA-MI-A75I-01,13.350920343312904,11.976781804483695,LIHC
TCGA-LG-A9QC-01,13.213266605269396,12.685913552810678,LIHC
TCGA-DD-A11A-11,13.797008749681293,11.216181161227315,LIHC
TCGA-DD-AAEI-01,13.468880670289687,12.331198777910299,LIHC
TCGA-G3-A5SI-01,13.45457115432018,12.171223357588401,LIHC
TCGA-DD-A1EL-01,13.00998740369505,12.484297645008155,LIHC
TCGA-3K-AAZ8-01,13.38232484798181,12.339269699316802,LIHC
TCGA-G3-A25Z-01,13.432039988179222,12.176307660166547,LIHC
TCGA-ZP-A9CV-01,13.201230556481546,12.044421294491553,LIHC
TCGA-DD-AAE2-01,13.634151800130127,12.012065970044022,LIHC
TCGA-G3-A25V-01,13.272493042889707,11.606565262035758,LIHC
TCGA-BC-A216-01,13.163875658475979,11.33463249952727,LIHC
TCGA-CC-A9FW-01,12.954074488903142,12.2278027334338,LIHC
TCGA-G3-AAUZ-01,13.498336879059032,12.105745129015203,LIHC
TCGA-2V-A95S-01,12.905158884377514,11.613843031299268,LIHC
TCGA-DD-AACX-01,13.230281496146269,12.602470993540294,LIHC
TCGA-DD-AAVV-01,13.03103547922017,11.702833245501331,LIHC
TCGA-BD-A3EP-01,13.032423641172992,11.712383478077223,LIHC
TCGA-DD-A11D-01,13.50526640987738,12.243986652197083,LIHC
TCGA-ZP-A9CZ-01,13.328526664386084,11.845269754454533,LIHC
TCGA-DD-AACK-01,13.263793723039678,12.363244480766648,LIHC
TCGA-G3-A5SJ-01,12.960297122797071,11.46090665575601,LIHC
TCGA-DD-A39X-11,13.976814450870474,11.150819244425845,LIHC
TCGA-49-6745-11,10.259392719325197,1.8211322968740957,LUAD
TCGA-67-3770-01,11.690029222186084,1.1539053068581997,LUAD
TCGA-97-A4M6-01,11.65118928000052,1.0530787679049782,LUAD
TCGA-44-2657-11,10.45585918511552,1.8274975369549702,LUAD
TCGA-93-A4JN-01,11.182828193933608,1.0521913412308872,LUAD
TCGA-49-6761-11,10.24030509844765,1.9069074175009695,LUAD
TCGA-97-7937-01,11.422818421343905,0.5330886432201908,LUAD
TCGA-55-7911-01,11.491415007743122,0.6822200268642028,LUAD
TCGA-64-1678-01,11.265302392502809,1.676355656215695,LUAD
TCGA-44-2655-11,10.322084875967825,1.8303963569906458,LUAD
TCGA-44-6776-11,10.261683719704056,1.9062024566296034,LUAD
TCGA-05-4398-01,11.235753101945784,0.5795258668202812,LUAD
TCGA-55-8094-01,11.293802682430686,1.6941808092654065,LUAD
TCGA-05-4424-01,11.192334100841254,1.3508388575933161,LUAD
TCGA-49-4487-01,11.37070123168196,1.1404336618168411,LUAD
TCGA-NJ-A4YI-01,11.663115402160532,0.8945409749353459,LUAD
TCGA-05-4432-01,11.279734044960914,1.7223716395339264,LUAD
TCGA-55-6972-11,10.175473345016934,1.925581754310303,LUAD
TCGA-78-7537-01,11.18547941109368,1.4858321260422032,LUAD
TCGA-67-3771-01,11.211368323942851,1.42070646711162,LUAD
TCGA-44-2661-01,11.614590201546992,1.1720320997066282,LUAD
TCGA-50-5055-01,11.473760429990168,1.1600198533637136,LUAD
TCGA-44-5644-01,11.315642831598362,1.847976941816104,LUAD
TCGA-86-7955-01,10.9396565644028,0.7729995514846084,LUAD
TCGA-55-8615-01,11.287059589601517,1.6262230439714922,LUAD
TCGA-38-4632-11,10.142926613610259,1.9572652750222301,LUAD
TCGA-05-4410-01,11.383736499496644,0.8006184816914362,LUAD
TCGA-97-8547-01,11.664612908110895,1.0000296398814348,LUAD
TCGA-55-A491-01,11.574786383207922,1.1020111982389167,LUAD
TCGA-44-6148-01,10.477223956955203,1.658577517147235,LUAD
TCGA-05-4384-01,10.947626685794786,1.2793152502696987,LUAD
TCGA-50-5935-11,10.321358733142208,1.8431715572437335,LUAD
TCGA-86-8669-01,11.190783044399932,1.6154128802617933,LUAD
TCGA-05-4403-01,5.516884748169817,7.904744166820695,LUAD
TCGA-55-5899-01,11.134600088245033,1.8068069721931057,LUAD
TCGA-78-8648-01,11.23398344821099,1.0369488618627438,LUAD
TCGA-J2-8194-01,10.937550462808119,1.3082528486348282,LUAD
TCGA-05-4382-01,11.202146431587723,0.9154310756815518,LUAD
TCGA-50-5946-01,11.249304294669496,0.8868530067709813,LUAD
TCGA-69-7980-01,11.542224674619726,1.0633481426828402,LUAD
TCGA-J2-A4AD-01,11.124380569618987,0.9399274912206758,LUAD
TCGA-91-6847-01,-1.0038595429581498,1.6370640928935491,LUAD
TCGA-55-7913-01,11.219891578945097,1.288551904017593,LUAD
TCGA-62-A46V-01,11.828207457334733,0.8264876550503082,LUAD
TCGA-55-6984-11,10.303514128295026,1.8276609304834328,LUAD
TCGA-71-6725-01,11.547469642912343,0.624300941526694,LUAD
TCGA-44-6775-01,11.55576964935945,1.103047313158966,LUAD
TCGA-49-4488-01,11.48780943137468,0.6818348692723265,LUAD
TCGA-95-7944-01,10.77033362511282,0.6531325686440892,LUAD
TCGA-78-8662-01,11.523617679981612,0.7728197166469558,LUAD
TCGA-55-7728-01,5.464377486059713,7.860719538255199,LUAD
TCGA-55-8208-01,11.184165737659237,1.0839770460970188,LUAD
TCGA-69-8254-01,10.834734221151404,1.4530896103424404,LUAD
TCGA-64-1680-01,11.621722238109813,0.9299851172992313,LUAD
TCGA-55-8085-01,10.86931888222294,1.3235270812235216,LUAD
TCGA-99-8032-01,11.30893105939447,1.7643229680098829,LUAD
TCGA-05-5715-01,11.431854208009364,1.097240202469922,LUAD
TCGA-64-5781-01,10.755746587929327,0.6281080311051035,LUAD
TCGA-97-A4M2-01,10.718720800767066,1.5359720338496092,LUAD
TCGA-49-6742-11,10.320705446092619,1.7490646936565755,LUAD
TCGA-44-8119-01,11.298842644918635,1.6628571304575186,LUAD
TCGA-55-6971-01,11.366417573837218,1.2954002984749768,LUAD
TCGA-44-6774-01,11.263975318685894,1.3680277979259363,LUAD
TCGA-86-8278-01,11.576531879042342,0.9741833585069689,LUAD
TCGA-49-4507-01,10.76106553759904,0.6908841608206359,LUAD
TCGA-86-8073-01,11.128432748976183,1.079249171806749,LUAD
TCGA-55-8510-01,11.356329741304966,0.8969004137440582,LUAD
TCGA-75-5125-01,11.365515581319098,0.46676192868621674,LUAD
TCGA-44-6145-01,10.856036115351033,0.9591440436379977,LUAD
TCGA-44-2668-01,11.073641482720946,0.489151247407099,LUAD
TCGA-50-5933-01,11.15269357523545,0.3688032661379765,LUAD
TCGA-L9-A443-01,11.648307434384796,1.066546224966128,LUAD
TCGA-38-4628-01,11.621782158247491,0.9527726928106232,LUAD
TCGA-55-8614-01,1.9994000355262898,1.7337625311237408,LUAD
TCGA-50-5939-01,10.726449337041736,0.8108336828671787,LUAD
TCGA-05-4396-01,10.852828871312315,1.2448962767472616,LUAD
TCGA-86-8668-01,11.662402063187983,1.234046310226821,LUAD
TCGA-MN-A4N5-01,11.319558980569674,0.6711884266136225,LUAD
TCGA-50-6594-01,11.306143791421482,0.4837007353937791,LUAD
TCGA-64-5779-01,11.29987271262159,1.6775034130877204,LUAD
TCGA-91-6830-01,11.000113570498632,1.0699591075477164,LUAD
TCGA-62-A46U-01,11.740877055652433,0.8652071122085533,LUAD
TCGA-78-7536-01,11.243371831188092,1.5424292453476882,LUAD
TCGA-78-8655-01,11.492580144124751,0.7063337037800607,LUAD
TCGA-50-5930-01,10.80732103635167,0.9665003663291789,LUAD
TCGA-NJ-A4YF-01,11.230205268014648,1.0920386880138209,LUAD
TCGA-97-A4M0-01,11.7635354876799,0.9959909987655736,LUAD
TCGA-75-6206-01,10.912048223956528,1.418013506267317,LUAD
TCGA-44-6146-01,5.5659257311607995,7.939042776482205,LUAD
TCGA-93-8067-01,10.797723417107852,1.1175807094988488,LUAD
TCGA-55-8097-01,11.579415172532265,1.2139608799903576,LUAD
TCGA-MP-A4SV-01,11.12737773591911,0.9024597699897021,LUAD
TCGA-44-6144-11,10.152907907555555,1.9053499886744707,LUAD
TCGA-MP-A5C7-01,11.101283766460286,1.4823898725902347,LUAD
TCGA-78-7149-01,10.8250292241677,1.304927966183653,LUAD
TCGA-50-8457-01,11.67772191423358,1.115437820234353,LUAD
TCGA-38-4626-11,10.314021433009762,1.82461188623009,LUAD
TCGA-J2-A4AG-01,11.659627276772119,0.8794784206317304,LUAD
TCGA-73-4676-11,10.199448467728224,1.9091864448128448,LUAD
TCGA-O1-A52J-01,11.702087932205837,1.1472031050388365,LUAD
TCGA-91-6828-11,10.302485859784184,1.7899940353989747,LUAD
TCGA-95-A4VK-01,10.958048661033734,1.0881965443111343,LUAD
TCGA-55-7570-01,10.987071079148983,1.6228926728409867,LUAD
TCGA-97-8176-01,10.640268221679891,1.111473434725548,LUAD
TCGA-49-AAR0-01,11.135820461430477,1.608222661136665,LUAD
TCGA-50-5045-01,11.435081099372699,0.9756728495983015,LUAD
TCGA-91-8497-01,11.433841033196463,1.4250221701389632,LUAD
TCGA-73-4658-01,11.522079455905294,0.6995387765170618,LUAD
TCGA-78-7150-01,10.556359745332017,0.9341645944051448,LUAD
TCGA-86-7711-01,11.034734758608844,0.5751183871949248,LUAD
TCGA-95-7043-01,11.406615869367293,0.9958327164827109,LUAD
TCGA-50-5066-01,11.109587793942579,0.6428545825612818,LUAD
TCGA-78-7162-01,10.705266592304982,1.6011114188500015,LUAD
TCGA-50-5068-01,11.654938114178,0.9903893192081609,LUAD
TCGA-38-4630-01,-2.9107023833215275,3.6757792245396956,LUAD
TCGA-50-5946-02,11.19533115011201,1.0654325194487593,LUAD
TCGA-75-5122-01,11.196936548975138,0.5023727587640571,LUAD
TCGA-55-6978-11,10.31964797291622,1.7626313666180262,LUAD
TCGA-73-4668-01,11.365934397889099,0.6266462373239478,LUAD
TCGA-55-8207-01,11.544655155941353,1.0409895348830023,LUAD
TCGA-55-6987-01,10.822285733030588,1.1356438660740338,LUAD
TCGA-95-8039-01,11.287474294038898,0.7959400358735603,LUAD
TCGA-62-8399-01,11.100161612712517,1.0311877238639142,LUAD
TCGA-86-8280-01,11.504810912881675,1.1771533833189902,LUAD
TCGA-86-A4P7-01,11.565198646746891,1.155623763029535,LUAD
TCGA-62-A472-01,11.336115927646725,0.6253410250082032,LUAD
TCGA-86-8076-01,11.034726298855967,1.262265661544077,LUAD
TCGA-78-7539-01,11.652831399079556,1.0579597683365205,LUAD
TCGA-05-4389-01,10.82201171241769,1.2634529464410724,LUAD
TCGA-49-6744-01,11.439643442649663,1.1007591542837496,LUAD
TCGA-86-8359-01,10.979450355018878,1.2380847827749997,LUAD
TCGA-44-6776-01,11.070116680114504,1.4549297039800624,LUAD
TCGA-05-5429-01,5.574280013825588,7.890083212054472,LUAD
TCGA-67-6216-01,11.645621803976775,1.0081862271669721,LUAD
TCGA-55-8302-01,11.185128341965275,0.7139871460085118,LUAD
TCGA-05-4402-01,11.371437016773568,1.1064553750229689,LUAD
TCGA-49-AARE-01,11.173216372780914,0.9901079231876551,LUAD
TCGA-49-AAR9-01,10.7587070404167,0.5691868271261089,LUAD
TCGA-49-AARQ-01,11.602904397911844,1.0596294846311751,LUAD
TCGA-55-8511-01,11.293285554804688,0.6241989857081148,LUAD
TCGA-55-1596-01,10.842796058955242,1.0436411814048878,LUAD
TCGA-78-7160-01,10.770243100296138,1.2011579977100115,LUAD
TCGA-44-3919-01,11.585249529817707,0.986015135191337,LUAD
TCGA-55-8205-01,11.13793123882892,0.5414339379075547,LUAD
TCGA-MN-A4N1-01,11.2220010623626,0.8581608411960492,LUAD
TCGA-55-8505-01,10.580726056324414,1.0564731714225182,LUAD
TCGA-55-6971-11,10.231574848969426,1.893640307248797,LUAD
TCGA-50-5942-01,11.294353206688221,1.453232184365804,LUAD
TCGA-55-8090-01,11.341386015502342,0.9098553465480107,LUAD
TCGA-73-4662-01,11.729241006742393,0.9291912689460122,LUAD
TCGA-78-7158-01,11.727491085283393,1.0706495990553164,LUAD
TCGA-78-7167-01,10.93518253442872,1.4671062994275024,LUAD
TCGA-62-A46R-01,11.504770380885418,0.709990032023008,LUAD
TCGA-78-7153-01,11.163360863505984,1.4656688996614764,LUAD
TCGA-99-7458-01,11.654600948474108,1.001388890214051,LUAD
TCGA-55-8089-01,10.895180641785371,0.727852041546628,LUAD
TCGA-50-5932-01,11.103646856594022,1.2042149371810935,LUAD
TCGA-97-8177-01,11.536068485729315,1.2094780571915622,LUAD
